address,amoblado,amount_max_bs,amount_max_usd,availability,bathroom,baulera,bedroom,code,credit_type,date_released,dimension_built,dimension_ground,elevator,fecentrega,fee,fee_bnb_usd,fee_bs,fee_regular,fee_regular_bs,garage,id,id_neighborhood,id_type,id_type_offer,latitud,location,longitud,moneda,neighborhood,pool,price,region,status,type,type_offer,warranty,year_built
"Obrajes, calle 15",0,,,ENABLED,4,0,3,UC-520305,,02/02/2019,145,0,0,Inmediata,0,,0,0,0,1,520305,42,2,2,-16.528389,La Paz,-68.104698,$us,Obrajes,0,1100,La Paz,2,Departamento,Alquiler,7700.00 $us,2012
C/26 cota cota,0,,,ENABLED,3,1,3,UC-516844,,29/04/2019,121,121,0,Inmediata,0,,0,0,0,1,516844,35,2,2,-16.539089,La Paz,-68.060524,$us,Cota Cota,1,500,La Paz,2,Departamento,Alquiler,,
Obrajes c/2 ,0,,,ENABLED,1,0,2,UC-526199,,26/04/2019,67,0,0,Inmediata,0,,0,0,0,0,526199,42,2,2,-16.522959,La Paz,-68.111908,$us,Obrajes,0,460,La Paz,2,Departamento,Alquiler,3200.00 $us,2017
CALACOTO BONITO DEPARTAMENTO AMOBLADO EN ALQUILER ,0,,,ENABLED,2,0,2,UC-548625,,18/04/2019,103,0,0,Inmediata,0,,0,0,0,1,548625,32,2,2,-16.538982,La Paz,-68.076355,$us,Calacoto,0,800,La Paz,2,Departamento,Alquiler,,
Los pinos norte,0,,,ENABLED,4,0,3,UC-529173,,26/02/2019,150,0,0,Inmediata,0,,0,0,0,1,529173,52,2,2,-16.540293,La Paz,-68.074409,$us,Los Pinos,0,750,La Paz,2,Departamento,Alquiler,,
EN ALQUILER: DEPARTAMENTO AMOBLADO CALACOTO,0,,,ENABLED,4,0,3,UC-546946,,14/04/2019,199,0,0,Inmediata,0,,0,0,0,1,546946,32,2,2,-16.543159,La Paz,-68.091049,$us,Calacoto,0,1000,La Paz,2,Departamento,Alquiler,7000.00 $us,2010
Obrajes Av. Hernando Siles,0,,,ENABLED,2,0,2,UC-550193,,23/04/2019,103,0,0,Inmediata,0,,0,0,0,0,550193,42,2,2,-16.525082,La Paz,-68.111076,$us,Obrajes,0,500,La Paz,1,Departamento,Alquiler,500.00 $us,2018
"Calle Belisario Salinas, con Avenida 6 de Agosto ",0,,,ENABLED,2,0,2,UC-546782,,23/04/2019,82,0,0,Inmediata,0,,0,0,0,0,546782,178,2,2,-16.508928,La Paz,-68.126244,$us,San Jorge,0,550,La Paz,1,Departamento,Alquiler,3800.00 $us,2018
DEPARTAMENTO EN ALQUILER AMOBLADO Y EQUIPADO SOBRE AV. BALLIVIAN CALACOTO,0,,,ENABLED,4,0,4,UC-549287,,20/04/2019,200,0,0,Inmediata,0,,0,0,0,1,549287,32,2,2,-16.539003,La Paz,-68.080063,$us,Calacoto,0,1000,La Paz,2,Departamento,Alquiler,7000.00 $us,2002
"AVENIDA STRONGEST 4060, ALT.CALLE 48A DE JARDINES DEL SUR",0,,,ENABLED,1,0,1,UC-547690,,19/04/2019,60,0,0,Inmediata,0,,0,0,0,0,547690,29,2,2,-16.511852,La Paz,-68.055824,$us,Achumani,0,330,La Paz,1,Departamento,Alquiler,660.00 $us,
CALACOTO,0,,,ENABLED,4,0,3,UC-523598,,10/02/2019,265,0,0,Inmediata,0,,0,0,0,2,523598,32,2,2,-16.539675,La Paz,-68.081726,$us,Calacoto,0,1500,La Paz,2,Departamento,Alquiler,1500.00 $us,
Garzonier amoblado Calacoto ,0,,,ENABLED,2,0,1,UC-548092,,17/04/2019,60,0,0,Inmediata,0,,0,0,0,0,548092,32,2,2,-16.541059,La Paz,-68.090538,$us,Calacoto,0,500,La Paz,1,Departamento,Alquiler,,
"Plaza España, edificio María Cristina, piso 9, depto. 9 - c.",0,,,ENABLED,2,0,2,UC-550115,,23/04/2019,60,0,0,Inmediata,0,,0,0,0,0,550115,47,2,2,-16.513998,La Paz,-68.128098,Bs,Sopocachi,0,2500,La Paz,2,Departamento,Alquiler,3500.00 Bs,2002
"AVENIDA STRONGEST 4060, ALT.CALLE 48A DE JARDINES DEL SUR",0,,,ENABLED,4,0,3,UC-531426,,19/04/2019,130,0,0,Inmediata,0,,0,0,0,1,531426,29,2,2,-16.51182,La Paz,-68.055893,$us,Achumani,0,500,La Paz,1,Departamento,Alquiler,1000.00 $us,
Calacoto Calle 14 ,0,,,ENABLED,4,0,4,UC-535928,,26/04/2019,248,0,0,Inmediata,0,,0,0,0,1,535928,32,2,2,-16.542809,La Paz,-68.084442,$us,Calacoto,0,850,La Paz,2,Departamento,Alquiler,950.00 $us,2004
DEPARTAMENTO ALQUILER AMOBLADO CALACOTO,0,,,ENABLED,5,0,3,UC-546940,,14/04/2019,195,0,0,Inmediata,0,,0,0,0,1,546940,32,2,2,-16.54357,La Paz,-68.076973,$us,Calacoto,0,1300,La Paz,2,Departamento,Alquiler,9100.00 $us,2013
Calle 21 de Calacoto,0,,,ENABLED,5,0,4,UC-545541,,15/04/2019,160,0,0,Inmediata,0,,0,0,0,1,545541,237,2,2,-16.544249,La Paz,-68.078072,$us,San Miguel,0,1100,La Paz,2,Departamento,Alquiler,7656.00 $us,2010
"Av .Gobles edificio Lucia , Irpavi ",0,,,ENABLED,3,0,4,UC-543409,,12/04/2019,110,0,0,Inmediata,0,,0,0,0,1,543409,37,2,2,-16.523081,La Paz,-68.087646,$us,Irpavi,0,530,La Paz,2,Departamento,Alquiler,3694.00 $us,
DEPARTAMENTO ALQUILER CALACOTO,0,,,ENABLED,6,0,4,UC-539101,,20/04/2019,310,0,0,Inmediata,0,,0,0,0,0,539101,32,2,2,-16.539661,La Paz,-68.082855,$us,Calacoto,0,2300,La Paz,2,Departamento,Alquiler,17500.00 $us,2014
"Calacoto, Costanera",0,,,ENABLED,1,0,1,UC-537790,,29/04/2019,70,0,0,Inmediata,0,,0,0,0,0,537790,32,2,2,-16.545088,La Paz,-68.086411,$us,Calacoto,0,450,La Paz,2,Departamento,Alquiler,,2016
Irpavi,0,,,ENABLED,3,0,3,UC-545808,,12/04/2019,109,0,0,Inmediata,0,,0,0,0,1,545808,37,2,2,-16.518593,La Paz,-68.086716,Bs,Irpavi,0,3800,La Paz,2,Departamento,Alquiler,,
"Calacoto, Edificio Lacoste II",0,,,ENABLED,2,0,1,UC-532489,,23/04/2019,83,0,0,Inmediata,0,,0,0,0,1,532489,32,2,2,-16.539722,La Paz,-68.082443,$us,Calacoto,0,600,La Paz,1,Departamento,Alquiler,4200.00 $us,2014
"LOS NUEVOS PINOS, CÓMODO DEPARTAMENTO EN ALQUILER",0,,,ENABLED,3,0,3,UC-541268,,29/03/2019,120,0,0,Inmediata,0,,0,0,0,1,541268,52,2,2,-16.54501,La Paz,-68.07122,$us,Los Pinos,0,550,La Paz,2,Departamento,Alquiler,,
INMEDIACIONES 20 DE OCTUBRE,0,,,ENABLED,1,1,1,UC-534462,,29/04/2019,50,50,1,Inmediata,0,,0,0,0,1,534462,47,2,2,-16.516968,La Paz,-68.131897,$us,Sopocachi,0,550,La Paz,2,Departamento,Alquiler,,
Achumani avenida Alexander,0,,,ENABLED,4,0,3,UC-550844,,25/04/2019,145,0,0,Inmediata,0,,0,0,0,2,550844,29,2,2,-16.53347,La Paz,-68.071358,$us,Achumani,0,1300,La Paz,2,Departamento,Alquiler,,
"Alto Irpavi, peña azul , calle 15",0,,,ENABLED,1,0,1,UC-551535,,27/04/2019,53,0,0,Inmediata,0,,0,0,0,1,551535,180,2,2,-16.518475,La Paz,-68.075706,Bs,Alto Irpavi,0,1500,La Paz,1,Departamento,Alquiler,1500.00 Bs,2018
Av. Saavedra Esq. Villa Lobos,0,,,ENABLED,1,0,2,UC-537135,,19/03/2019,450,0,0,04/2019,0,,0,0,0,1,537135,41,2,2,-16.50049,La Paz,-68.120941,$us,Miraflores,0,459000,La Paz,2,Departamento,Alquiler,,2018
Av. Ballivian ,0,,,ENABLED,4,0,3,UC-538928,,26/04/2019,160,0,0,Inmediata,0,,0,0,0,1,538928,32,2,2,-16.54071,La Paz,-68.090752,$us,Calacoto,0,900,La Paz,2,Departamento,Alquiler,6300.00 $us,2008
C/ LOS ALAMOS,1,,,ENABLED,3,0,3,UC-535371,,29/04/2019,180,180,1,Inmediata,0,,0,0,0,1,535371,32,2,2,-16.543179,La Paz,-68.089165,$us,Calacoto,0,2800,La Paz,2,Departamento,Alquiler,,
Calacoto c/15,0,,,ENABLED,4,0,2,UC-542740,,05/04/2019,160,0,0,Inmediata,0,,0,0,0,1,542740,32,2,2,-16.539501,La Paz,-68.08094,$us,Calacoto,0,800,La Paz,1,Departamento,Alquiler,,
"Calle Pinilla, sobre Av. Arce, en edificio Arcadia",0,,,ENABLED,2,0,2,UC-540743,,16/04/2019,80,0,0,Inmediata,0,,0,0,0,0,540743,178,2,2,-16.510677,La Paz,-68.123451,$us,San Jorge,0,550,La Paz,2,Departamento,Alquiler,8352.00 $us,
Departamento en Alquiler en Achumani,1,,,ENABLED,3,0,3,UC-543645,,29/04/2019,140,140,0,Inmediata,0,,0,0,0,1,543645,29,2,2,-16.519571,La Paz,-68.061104,$us,Achumani,0,580,La Paz,2,Departamento,Alquiler,,
DEPARTAMENTO AMOBLADO EN ALQUILER: CALACOTO AV. FUERZA NAVAL,0,,,ENABLED,4,0,3,UC-551604,,28/04/2019,132,0,0,Inmediata,0,,0,0,0,2,551604,32,2,2,-16.536781,La Paz,-68.078217,$us,Calacoto,0,900,La Paz,2,Departamento,Alquiler,12500.00 $us,2015
EN ALQUILER DEPARTAMENTO: ACHUMANI,0,,,ENABLED,4,0,3,UC-543986,,20/04/2019,159,0,0,Inmediata,0,,0,0,0,1,543986,29,2,2,-16.530037,La Paz,-68.070084,$us,Achumani,0,1300,La Paz,1,Departamento,Alquiler,10500.00 $us,
Calle 22 de calacoto,0,,,ENABLED,3,1,3,UC-510646,,29/04/2019,170,170,1,Inmediata,0,,0,0,0,1,510646,32,2,2,-16.542767,La Paz,-68.08828,$us,Calacoto,0,890,La Paz,2,Departamento,Alquiler,,
DEPARTAMENTO EN ALQUILER CALACOTO,0,,,ENABLED,2,0,2,UC-552023,,29/04/2019,91,0,0,Inmediata,0,,0,0,0,0,552023,32,2,2,-16.539167,La Paz,-68.081436,$us,Calacoto,0,500,La Paz,1,Departamento,Alquiler,,2018
Departamento en alquiler ,0,,,ENABLED,3,0,3,UC-549644,,29/04/2019,120,0,0,Inmediata,0,,0,0,0,1,549644,46,2,2,-16.541842,La Paz,-68.094894,$us,Seguencoma,0,460,La Paz,1,Departamento,Alquiler,,
Departamento en Alquiler en Obrajes,0,,,ENABLED,2,0,3,UC-507767,,29/04/2019,170,170,1,Inmediata,0,,0,0,0,1,507767,42,2,2,-16.52422,La Paz,-68.108704,$us,Obrajes,1,1200,La Paz,2,Departamento,Alquiler,,
Alto Obrajes - Sector B  (Frente Piscina Olimpica),0,,,ENABLED,2,0,3,UC-510476,,19/04/2019,150,0,0,Inmediata,0,,0,0,0,0,510476,42,2,2,-16.52013,La Paz,-68.113213,Bs,Obrajes,0,2900,La Paz,2,Departamento,Alquiler,5800.00 Bs,
FDA28478 – ALQUILA TU DEPARTAMENTO EN CALACOTO,0,,,ENABLED,4,1,3,UC-522182,,24/04/2019,168,0,0,Inmediata,0,,0,0,0,2,522182,32,2,2,-16.539631,La Paz,-68.082512,$us,Calacoto,0,800,La Paz,2,Departamento,Alquiler,,
Calacoto,0,40002059,5831204,ENABLED,3,0,4,UC-462432, no social con 20% de aporte propio. ,08/04/2019,310,0,0,Inmediata,2268,2848.50,15561,2074,14231,2,462432,32,2,2,-16.533901,La Paz,-68.089272,$us,Calacoto,0,2300,La Paz,2,Departamento,Alquiler,2300.00 $us,2012
AV SANCHEZ LIMA,1,,,ENABLED,2,0,2,UC-512966,,29/04/2019,200,200,1,Inmediata,0,,0,0,0,0,512966,47,2,2,-16.513725,La Paz,-68.133049,$us,Sopocachi,0,500,La Paz,2,Departamento,Alquiler,,
DEPARTAMENTO EN ALQUILER DE 2 DORMITORIOS: SAN MIGUEL AV. MONTENEGRO AMOBLADO EQUIPADO,0,,,ENABLED,3,0,2,UC-517096,,27/01/2019,99,0,0,Inmediata,0,,0,0,0,1,517096,237,2,2,-16.541471,La Paz,-68.078346,$us,San Miguel,0,850,La Paz,1,Departamento,Alquiler,5916.00 $us,2018
Calle 6 esq. Av. Jose Aguirre Acha (Bloques),0,38803456,5656480,ENABLED,3,0,3,UC-54979, no social con 20% de aporte propio. ,26/12/2016,300,0,0,Inmediata,1173,,8049,1055,7236,1,54979,52,2,1,-16.544516,La Paz,-68.072548,$us,Los Pinos,0,180000,La Paz,2,Departamento,Venta,,
Los pinos calle 27,0,38803456,5656480,ENABLED,5,1,,UC-73900, no social con 20% de aporte propio. ,09/03/2017,206,0,1,Inmediata,1630,,11179,1465,10050,2,73900,52,2,1,-16.544453,La Paz,-68.07309,$us,Los Pinos,0,250000,La Paz,1,Departamento,Venta,,2016
Calle las Palmeras Esq. Av. El Vergel ,0,48463835,7064699,ENABLED,4,1,3,UC-81500, social. ,09/03/2019,135,0,1,04/2019,626,789.05,4296,567,3891,1,81500,37,2,1,-16.506157,La Paz,-68.081322,$us,Irpavi,0,105000,La Paz,1,Departamento,Venta,,2018
SAN MIGUEL DEPARTAMENTO EN VENTA DE 1 DORMITORIO,0,,,ENABLED,2,0,1,UC-542784,,10/04/2019,52,0,0,Inmediata,0,,0,0,0,0,542784,237,2,2,-16.542707,La Paz,-68.079079,$us,San Miguel,0,83000,La Paz,1,Departamento,Alquiler,,2019
ACHUMANI BAJO,1,,,ENABLED,2,0,2,UC-542914,,29/04/2019,130,130,0,Inmediata,0,,0,0,0,1,542914,29,2,2,-16.521034,La Paz,-68.057434,$us,Achumani,0,580,La Paz,2,Departamento,Alquiler,,
CALACOTO ,0,,,ENABLED,4,0,3,UC-541012,,29/03/2019,170,0,0,Inmediata,0,,0,0,0,1,541012,32,2,2,-16.542953,La Paz,-68.084396,$us,Calacoto,0,700,La Paz,2,Departamento,Alquiler,4900.00 $us,2012
Calacoto,0,,,ENABLED,5,0,4,UC-544815,,08/04/2019,220,0,0,Inmediata,0,,0,0,0,1,544815,32,2,2,-16.538546,La Paz,-68.079315,$us,Calacoto,0,1100,La Paz,2,Departamento,Alquiler,7700.00 $us,2012
Calacoto,0,,,ENABLED,,0,,UC-543724,,29/04/2019,0,0,0,Inmediata,0,,0,0,0,0,543724,32,2,2,-16.539585,La Paz,-68.088638,$us,Calacoto,0,850,La Paz,2,Departamento,Alquiler,,
Departamento soleado SOPOCACHI ,0,,,ENABLED,2,0,2,UC-539557,,25/03/2019,100,0,0,Inmediata,0,,0,0,0,0,539557,47,2,2,-16.510902,La Paz,-68.125015,$us,Sopocachi,0,450,La Paz,2,Departamento,Alquiler,,2005
FDA30715 – ALQUILA ESTE DEPARTAMENTO EN CALACOTO (AMOBLADO),0,,,ENABLED,4,0,3,UC-539372,,24/04/2019,160,0,0,Inmediata,0,,0,0,0,1,539372,32,2,2,-16.539127,La Paz,-68.084183,$us,Calacoto,0,1500,La Paz,2,Departamento,Alquiler,,
Calacoto ,0,,,ENABLED,3,0,3,UC-532001,,14/03/2019,130,0,0,Inmediata,0,,0,0,0,1,532001,32,2,2,-16.539169,La Paz,-68.08268,$us,Calacoto,0,1000,La Paz,1,Departamento,Alquiler,1000.00 $us,2018
FDA30717 – ALQUILA TU DUPLEX EN ACHUMANI,0,,,ENABLED,3,0,2,UC-539357,,24/04/2019,90,0,0,Inmediata,0,,0,0,0,1,539357,29,2,2,-16.533422,La Paz,-68.072098,$us,Achumani,0,700,La Paz,2,Departamento,Alquiler,,
ACHUMANI C. 11,0,,,ENABLED,4,0,4,UC-536594,,18/03/2019,170,0,0,Inmediata,0,,0,0,0,1,536594,29,2,2,-16.531681,La Paz,-68.068588,$us,Achumani,0,650,La Paz,2,Departamento,Alquiler,4500.00 $us,2012
FDA30306 – ALQUILA TU DEPARTAMENTO EN CALACOTO,0,,,ENABLED,4,0,3,UC-537833,,24/04/2019,150,0,0,Inmediata,0,,0,0,0,1,537833,32,2,2,-16.541109,La Paz,-68.083763,$us,Calacoto,0,1000,La Paz,2,Departamento,Alquiler,,
FDA30447 – ALQUILA ESTE DEPARTAMENTO AMOBLADO Y EQUIPADO EN LA AV. 6 DE AGOSTO,0,,,ENABLED,1,0,2,UC-537813,,24/04/2019,78,0,0,Inmediata,0,,0,0,0,0,537813,178,2,2,-16.512154,La Paz,-68.122986,$us,San Jorge,0,450,La Paz,2,Departamento,Alquiler,,
"OBRAJES,  CALLE 2 ",0,,,ENABLED,1,0,2,UC-522994,,20/03/2019,67,0,0,Inmediata,0,,0,0,0,0,522994,42,2,2,-16.523136,La Paz,-68.11232,$us,Obrajes,0,460,La Paz,2,Departamento,Alquiler,6000.00 $us,2009
Garzonier de Lujo en alquiler Calacoto,0,,,ENABLED,1,0,1,UC-526416,,15/02/2019,54,0,0,Inmediata,0,,0,0,0,1,526416,32,2,2,-16.539579,La Paz,-68.081863,$us,Calacoto,0,500,La Paz,1,Departamento,Alquiler,,2018
Calacoto,0,,,ENABLED,5,0,3,UC-523794,,11/02/2019,200,0,0,Inmediata,0,,0,0,0,2,523794,32,2,2,-16.539019,La Paz,-68.077827,$us,Calacoto,0,1800,La Paz,2,Departamento,Alquiler,12600.00 $us,2015
San Jorge,0,,,ENABLED,3,0,2,UC-529273,,23/02/2019,110,0,0,Inmediata,0,,0,0,0,1,529273,178,2,2,-16.511108,La Paz,-68.122513,$us,San Jorge,0,700,La Paz,2,Departamento,Alquiler,4900.00 $us,1990
FDA28634 – ALQUILA TU DEPARTAMENTO EN SAN MIGUEL,0,,,ENABLED,3,0,3,UC-523700,,24/04/2019,148,0,0,Inmediata,0,,0,0,0,1,523700,237,2,2,-16.540932,La Paz,-68.077812,$us,San Miguel,0,600,La Paz,2,Departamento,Alquiler,,
Sopocachi,0,,,ENABLED,1,0,1,UC-523075,,26/04/2019,60,0,0,Inmediata,0,,0,0,0,0,523075,47,2,2,-16.51244,La Paz,-68.122681,$us,Sopocachi,0,400,La Paz,2,Departamento,Alquiler,4000.00 $us,1990
Achumani,0,,,ENABLED,3,0,3,UC-522136,,10/02/2019,125,0,0,Inmediata,0,,0,0,0,1,522136,29,2,2,-16.518599,La Paz,-68.060471,$us,Achumani,0,500,La Paz,2,Departamento,Alquiler,500.00 $us,2010
INMEDIACIONES C/10 CALACOTO,1,,,ENABLED,3,0,3,UC-521181,,29/04/2019,120,120,1,Inmediata,0,,0,0,0,1,521181,32,2,2,-16.539074,La Paz,-68.087479,$us,Calacoto,0,900,La Paz,2,Departamento,Alquiler,,
FDA28057 – ALQUILA TU DEPARTAMENTO AMOBLADO Y EQUIPADO EN CALACOTO,0,,,ENABLED,4,0,3,UC-519205,,24/04/2019,184,0,0,Inmediata,0,,0,0,0,1,519205,32,2,2,-16.539141,La Paz,-68.085403,$us,Calacoto,0,1200,La Paz,2,Departamento,Alquiler,,
FDA28127 – ALQUILA ESTE DEPARTAMENTO EN CALACOTO,0,,,ENABLED,3,0,3,UC-519603,,24/04/2019,160,0,0,Inmediata,0,,0,0,0,1,519603,32,2,2,-16.539907,La Paz,-68.08976,$us,Calacoto,0,900,La Paz,2,Departamento,Alquiler,,
"CODIGO 991, PENTHOUSE EN ALQUILER, SOPOCACHI, LA PAZ, BOLIVIA
",0,,,ENABLED,4,0,2,UC-514298,,20/04/2019,185,0,0,Inmediata,0,,0,0,0,1,514298,47,2,2,-16.509319,La Paz,-68.12616,$us,Sopocachi,0,1100,La Paz,1,Departamento,Alquiler,7700.00 $us,
Departamento en alquiler Calacoto ,0,,,ENABLED,2,0,2,UC-517818,,29/01/2019,88,0,0,Inmediata,0,,0,0,0,1,517818,32,2,2,-16.540401,La Paz,-68.088043,$us,Calacoto,0,750,La Paz,1,Departamento,Alquiler,,2015
Bella Vista,0,40002059,5831204,ENABLED,3,0,2,UC-511899, no social con 20% de aporte propio. ,08/04/2019,200,0,0,Inmediata,1265,1396.30,8675,1156,7934,1,511899,241,2,2,-16.53179,La Paz,-68.095177,$us,Bella Vista,0,850,La Paz,2,Departamento,Alquiler,850.00 $us,
"CODIGO 11849, COTA COTA, DEPARTAMENTO EN ALQUILER, LA PAZ, BOLIVIA",0,,,ENABLED,5,0,4,UC-514135,,19/01/2019,420,0,0,Inmediata,0,,0,0,0,1,514135,35,2,2,-16.540834,La Paz,-68.055946,$us,Cota Cota,0,1300,La Paz,1,Departamento,Alquiler,,
Bolognia,0,,,ENABLED,2,0,2,UC-513819,,18/01/2019,80,0,0,Inmediata,0,,0,0,0,0,513819,31,2,2,-16.520378,La Paz,-68.090912,Bs,Bolognia,0,2800,La Paz,2,Departamento,Alquiler,2800.00 Bs,
Sopocachi,0,,,ENABLED,2,0,1,UC-515166,,22/01/2019,80,0,0,Inmediata,0,,0,0,0,0,515166,47,2,2,-16.511396,La Paz,-68.126221,$us,Sopocachi,0,600,La Paz,2,Departamento,Alquiler,600.00 $us,2004
Achumani,0,,,ENABLED,2,0,2,UC-512108,,05/02/2019,100,0,0,Inmediata,0,,0,0,0,1,512108,29,2,2,-16.524399,La Paz,-68.067772,$us,Achumani,0,800,La Paz,2,Departamento,Alquiler,800.00 $us,2017
Calacoto,0,,,ENABLED,5,0,3,UC-516275,,10/03/2019,240,0,0,Inmediata,0,,0,0,0,1,516275,32,2,2,-16.540485,La Paz,-68.089767,$us,Calacoto,0,1400,La Paz,2,Departamento,Alquiler,1400.00 $us,2011
FDA28057 – ALQUILA TU DEPARTAMENTO AMOBLADO Y EQUIPADO EN CALACOTO,0,,,ENABLED,4,0,3,UC-519204,,24/04/2019,184,0,0,Inmediata,0,,0,0,0,1,519204,32,2,2,-16.540396,La Paz,-68.083908,$us,Calacoto,0,1200,La Paz,2,Departamento,Alquiler,,
Los pinos,0,,,ENABLED,2,0,1,UC-518533,,30/01/2019,65,0,0,Inmediata,0,,0,0,0,1,518533,52,2,2,-16.545578,La Paz,-68.074059,$us,Los Pinos,0,500,La Paz,2,Departamento,Alquiler,3500.00 $us,
Calacoto,0,,,ENABLED,2,0,2,UC-518948,,15/03/2019,120,0,0,Inmediata,0,,0,0,0,1,518948,32,2,2,-16.539991,La Paz,-68.088387,$us,Calacoto,0,700,La Paz,2,Departamento,Alquiler,700.00 $us,2010
LUJOSO DEPARTAMENTO EN ALQUILER,0,,,ENABLED,4,0,3,UC-512013,,15/01/2019,180,0,0,Inmediata,0,,0,0,0,1,512013,39,2,2,-16.54604,La Paz,-68.08773,$us,La Florida,0,1500,La Paz,1,Departamento,Alquiler,,
Calacoto,0,,,ENABLED,3,0,3,UC-518985,,31/01/2019,120,0,0,Inmediata,0,,0,0,0,1,518985,32,2,2,-16.544218,La Paz,-68.078957,$us,Calacoto,0,680,La Paz,2,Departamento,Alquiler,4800.00 $us,
Departameto Amoblado en alquiler  la Florida,0,,,ENABLED,3,0,1,UC-511975,,15/01/2019,180,0,0,Inmediata,0,,0,0,0,1,511975,39,2,2,-16.54821,La Paz,-68.083511,$us,La Florida,0,1500,La Paz,1,Departamento,Alquiler,,
Sopocachi,0,,,ENABLED,2,0,2,UC-513037,,29/04/2019,144,0,0,Inmediata,0,,0,0,0,0,513037,178,2,2,-16.509817,La Paz,-68.123993,$us,San Jorge,0,145000,La Paz,2,Departamento,Alquiler,,
Bajo seguencoma,0,,,ENABLED,2,0,2,UC-519614,,01/02/2019,80,0,0,Inmediata,0,,0,0,0,1,519614,46,2,2,-16.541382,La Paz,-68.095528,$us,Seguencoma,0,500,La Paz,1,Departamento,Alquiler,,
Sopocachi,0,,,ENABLED,2,0,1,UC-518595,,30/01/2019,80,0,0,Inmediata,0,,0,0,0,0,518595,47,2,2,-16.515184,La Paz,-68.123978,$us,Sopocachi,0,460,La Paz,2,Departamento,Alquiler,3200.00 $us,
GARZONIER EN ALQUILER LOS PINOS,0,,,ENABLED,2,0,1,UC-520913,,04/02/2019,79,0,0,Inmediata,0,,0,0,0,1,520913,52,2,2,-16.545628,La Paz,-68.072174,$us,Los Pinos,0,500,La Paz,1,Departamento,Alquiler,,2016
INMEDIACIONES C/3 CALACOTO,1,,,ENABLED,4,1,3,UC-521644,,29/04/2019,120,120,1,Inmediata,0,,0,0,0,1,521644,32,2,2,-16.53993,La Paz,-68.08461,$us,Calacoto,0,650,La Paz,2,Departamento,Alquiler,,
"ACHUMANI, PRECIOSO DEPARTAMENTO EN ALQUILER",0,,,ENABLED,3,0,2,UC-520897,,04/02/2019,195,0,0,Inmediata,0,,0,0,0,1,520897,29,2,2,-16.519709,La Paz,-68.061249,$us,Achumani,0,1000,La Paz,2,Departamento,Alquiler,,
Achumani,0,,,ENABLED,3,0,3,UC-520928,,13/02/2019,140,0,0,Inmediata,0,,0,0,0,1,520928,29,2,2,-16.51506,La Paz,-68.060089,$us,Achumani,0,600,La Paz,2,Departamento,Alquiler,600.00 $us,2007
Departamento,0,,,ENABLED,3,0,2,UC-521092,,10/03/2019,110,0,0,Inmediata,0,,0,0,0,1,521092,29,2,2,-16.519381,La Paz,-68.06691,$us,Achumani,0,600,La Paz,2,Departamento,Alquiler,600.00 $us,2015
"Calle 31, Achumani",0,48463835,7064699,ENABLED,4,0,3,UC-519949, social. ,07/04/2019,150,0,0,Inmediata,686,809.56,4705,621,4261,1,519949,29,2,2,-16.518347,La Paz,-68.053406,Bs,Achumani,0,2600,La Paz,1,Departamento,Alquiler,2600.00 Bs,2018
ACHUMANI CALLE 31,0,,,ENABLED,4,0,3,UC-520135,,06/02/2019,170,0,0,Inmediata,0,,0,0,0,1,520135,29,2,2,-16.522179,La Paz,-68.059532,$us,Achumani,0,550,La Paz,1,Departamento,Alquiler,4000.00 $us,2019
Duplex en alquiler CALACOTO ,0,,,ENABLED,4,0,3,UC-520926,,06/02/2019,168,0,0,Inmediata,0,,0,0,0,2,520926,32,2,2,-16.540731,La Paz,-68.086845,$us,Calacoto,0,800,La Paz,1,Departamento,Alquiler,,2016
FDA28478 – ALQUILA TU DEPARTAMENTO EN CALACOTO,0,,,ENABLED,4,1,3,UC-522181,,24/04/2019,168,0,0,Inmediata,0,,0,0,0,2,522181,32,2,2,-16.539631,La Paz,-68.082512,$us,Calacoto,0,800,La Paz,2,Departamento,Alquiler,,
"COTA COTA, DEPARTAMENTO MUY SOLEADO EN ALQUILER",0,,,ENABLED,3,0,3,UC-523763,,09/04/2019,113,0,0,Inmediata,0,,0,0,0,1,523763,35,2,2,-16.540752,La Paz,-68.05751,$us,Cota Cota,0,520,La Paz,1,Departamento,Alquiler,,
AV ARCE,1,,,ENABLED,4,0,3,UC-523903,,29/04/2019,200,200,1,Inmediata,0,,0,0,0,1,523903,47,2,2,-16.513487,La Paz,-68.128418,$us,Sopocachi,0,1100,La Paz,2,Departamento,Alquiler,,
CALACOTO - Hermoso departamento amoblado y equipado,0,,,ENABLED,2,0,2,UC-524841,,12/02/2019,120,0,0,Inmediata,0,,0,0,0,1,524841,32,2,2,-16.539148,La Paz,-68.084915,$us,Calacoto,0,850,La Paz,2,Departamento,Alquiler,,
DEPARTAMENTO AMOBLADO CALACOTO,0,,,ENABLED,4,0,3,UC-525002,,13/02/2019,160,0,0,Inmediata,0,,0,0,0,1,525002,32,2,2,-16.541389,La Paz,-68.089249,$us,Calacoto,0,900,La Paz,1,Departamento,Alquiler,,2016
"Pasaje Beni, Av. Mariscal Santa Cruz casi C.  Colombia",0,,,ENABLED,1,0,1,UC-524087,,29/03/2019,90,0,0,Inmediata,0,,0,0,0,0,524087,44,2,2,-16.500298,La Paz,-68.134087,$us,Centro,0,300,La Paz,2,Departamento,Alquiler,2100.00 $us,1985
